0.3940	5.067994	2.265987
0.3960	5.0775	2.2292
0.3980	5.086925	2.191044
0.4000	5.0952	2.1535
0.4020	5.101275	2.118319
0.4040	5.1061	2.0842
0.4060	5.10995	2.050581
0.4080	5.1138	2.017
0.4100	5.119087	1.982469
0.4120	5.1247	1.948
0.4140	5.130463	1.914462
0.4160	5.135	1.8813
0.4180	5.137238	1.848312
0.4200	5.1361	1.8153
0.4220	5.159863	1.797726
0.4240	5.175486	1.776019
0.4260	5.184026	1.750789
0.4280	5.186545	1.722646
0.4300	5.1841	1.6922
0.4320	5.177752	1.660062
0.4340	5.168558	1.626843
0.4360	5.157578	1.593153
0.4380	5.145873	1.559602
0.4400	5.1345	1.5268
0.4420	5.130103	1.498533
0.4440	5.126761	1.471442
0.4460	5.124138	1.445345
0.4480	5.121897	1.420059
0.4500	5.1197	1.3954
0.4520	5.115793	1.370516
0.4540	5.111613	1.34606
0.4560	5.107175	1.322016
0.4580	5.102498	1.298368
0.4600	5.0976	1.2751
0.4620	5.092552	1.252055
0.4640	5.087304	1.229394
0.4660	5.08186	1.207134
0.4680	5.076224	1.185297
0.4700	5.0704	1.1639
0.4720	5.064255	1.143098
0.4740	5.057963	1.122741
0.4760	5.051565	1.102815
0.4780	5.045098	1.083306
0.4800	5.0386	1.0642
0.4820	5.032136	1.045549
0.4840	5.025712	1.027254
0.4860	5.01936	1.009286
0.4880	5.013112	.991611
0.4900	5.007	.9742
0.4920	5.001552	.956992
0.4940	4.99618	.939992
0.4960	4.990792	.923176
0.4980	4.985296	.90652
0.5000	4.9796	.89
0.5020	4.97309	.873394
0.5040	4.966327	.856925
0.5060	4.959349	.840619
0.5080	4.952193	.824502
0.5100	4.9449	.8086
0.5120	4.937676	.792989
0.5140	4.930348	.77763
0.5160	4.922912	.762538
0.5180	4.915364	.747723
0.5200	4.9077	.7332
0.5220	4.899868	.719073
0.5240	4.891924	.705241
0.5260	4.883876	.691691
0.5280	4.875732	.678414
0.5300	4.8675	.6654
0.5320	4.859425	.653473
0.5340	4.851218	.641579
0.5360	4.84283	.629498
0.5380	4.834208	.617011
0.5400	4.8253	.6039
0.5420	4.813839	.587456
0.5440	4.802546	.57057
0.5460	4.791923	.553647
0.5480	4.782473	.537089
0.5500	4.7747	.5213
0.5520	4.77425	.508434
0.5540	4.775197	.496705
0.5560	4.77676	.486079
0.5580	4.778154	.476522
0.5600	4.7786	.468
0.5620	4.772879	.461492
0.5640	4.765751	.455696
0.5660	4.757545	.450324
0.5680	4.748586	.445088
0.5700	4.7392	.4397
0.5720	4.730815	.432333
0.5740	4.722382	.424622
0.5760	4.713951	.416666
0.5780	4.705573	.408559
0.5800	4.6973	.4004
0.5820	4.689436	.392621
0.5840	4.681715	.384898
0.5860	4.674128	.377245
0.5880	4.66666	.369675
0.5900	4.6593	.3622
0.5920	4.652132	.354759
0.5940	4.645024	.347458
0.5960	4.63794	.340326
0.5980	4.630844	.333397
0.6000	4.6237	.3267
0.6020	4.61597	.320757
0.6040	4.608245	.314987
0.6060	4.600615	.309298
0.6080	4.593171	.303599
0.6100	4.586	.2978
0.6120	4.579952	.291099
0.6140	4.574168	.284291
0.6160	4.568548	.277465
0.6180	4.562992	.270706
0.6200	4.5574	.2641
0.6220	4.551032	.257946
0.6240	4.544588	.252065
0.6260	4.538128	.246491
0.6280	4.531712	.241258
0.6300	4.5254	.2364
0.6320	4.519793	.232865
0.6340	4.514275	.229542
0.6360	4.50877	.226238
0.6380	4.503203	.222755
0.6400	4.4975	.2189
0.6420	4.491037	.212925
0.6440	4.484425	.206574
0.6460	4.477723	.200041
0.6480	4.470994	.193519
0.6500	4.4643	.1872
0.6520	4.457971	.18231
0.6540	4.451731	.177751
0.6560	4.445577	.173457
0.6580	4.439502	.169362
0.6600	4.4335	.1654
0.6620	4.427601	.16118
0.6640	4.421757	.157044
0.6660	4.415951	.153008
0.6680	4.410171	.149088
0.6700	4.4044	.1453
0.6720	4.398536	.141817
0.6740	4.392676	.138458
0.6760	4.386828	.135202
0.6780	4.381	.132023
0.6800	4.3752	.1289
0.6820	4.369455	.125703
0.6840	4.36375	.122542
0.6860	4.358087	.119418
0.6880	4.352468	.116337
0.6900	4.3469	.1133
0.6920	4.341412	.110314
0.6940	4.335972	.107379
0.6960	4.330576	.104497
0.6980	4.32522	.10167
0.7000	4.3199	.0989
0.7020	4.314487	.095922
0.7040	4.309134	.093073
0.7060	4.303867	.090423
0.7080	4.298713	.088042
0.7100	4.2937	.086
0.7120	4.289124	.085396
0.7140	4.284676	.085012
0.7160	4.280316	.08466
0.7180	4.276004	.084152
0.7200	4.2717	.0833
0.7220	4.266983	.080492
0.7240	4.26229	.07732
0.7260	4.257674	.073952
0.7280	4.253193	.070556
0.7300	4.2489	.0673
0.7320	4.245481	.065222
0.7340	4.242205	.063403
0.7360	4.238967	.061793
0.7380	4.235667	.060342
0.7400	4.2322	.059
0.7420	4.22813	.0576
0.7440	4.223773	.05624
0.7460	4.219111	.0549
0.7480	4.214126	.05356
0.7500	4.2088	.0522
0.7520	4.202611	.050595
0.7540	4.196169	.048982
0.7560	4.189582	.04739
0.7580	4.182957	.045853
0.7600	4.1764	.0444
0.7620	4.170234	.043172
0.7640	4.164297	.042064
0.7660	4.158643	.04108
0.7680	4.153326	.040224
0.7700	4.1484	.0395
0.7720	4.144391	.039184
0.7740	4.140761	.03894
0.7760	4.137446	.038704
0.7780	4.13438	.038412
0.7800	4.1315	.038
0.7820	4.128653	.036876
0.7840	4.125882	.035636
0.7860	4.123146	.034348
0.7880	4.120399	.03308
0.7900	4.1176	.0319
0.7920	4.114433	.031318
0.7940	4.111194	.030849
0.7960	4.107909	.030451
0.7980	4.104603	.030082
0.8000	4.1013	.0297
0.8020	4.098089	.028916
0.8040	4.094914	.02812
0.8060	4.091785	.027356
0.8080	4.088711	.026668
0.8100	4.0857	.0261
0.8120	4.082841	.026157
0.8140	4.080042	.026306
0.8160	4.077293	.026478
0.8180	4.074583	.026599
0.8200	4.0719	.0266
0.8220	4.069191	.025846
0.8240	4.066497	.024969
0.8260	4.063818	.024039
0.8280	4.061152	.023126
0.8300	4.0585	.0223
0.8320	4.055859	.02163
0.8340	4.053229	.021185
0.8360	4.050611	.021035
0.8380	4.048001	.02125
0.8400	4.0454	.0219
